epoch,acc,loss,val_acc,val_loss
4,0.828394444444,0.380451327483,0.82355,0.402892908573
5,0.833816666667,0.37160255377,0.82545,0.389656269073
6,0.837277777778,0.364650329124,0.827,0.393010595036
7,0.840655555556,0.357341234732,0.82525,0.39953304081
8,0.844422222222,0.350899524646,0.8281,0.38997404027
9,0.84745,0.344411550389,0.82865,0.396733322144
10,0.850566666667,0.338450856384,0.8239,0.39144012804
11,0.853388888889,0.333203336612,0.8252,0.417767460632
12,0.854738888889,0.330203999509,0.8236,0.399344981194
13,0.857916666667,0.324815994154,0.82285,0.413197095108
14,0.8593,0.320747094213,0.8205,0.418241588688
0,0.774438888889,0.474327429591,0.80225,0.440171620178
1,0.804711111111,0.423203761249,0.8046,0.424013025475
2,0.815066666667,0.403650240548,0.8112,0.411275252914
3,0.822344444444,0.390763838895,0.819,0.403047511292
4,0.828372222222,0.380829735735,0.81655,0.39999072876
5,0.833272222222,0.371883787923,0.8211,0.4010483428
6,0.837388888889,0.363687451702,0.821,0.394411713982
7,0.841533333333,0.355700275824,0.81795,0.401090047646
8,0.844011111111,0.350254657258,0.82355,0.395949227715
9,0.847855555556,0.343610120485,0.8222,0.413815419197
10,0.850038888889,0.339788924403,0.82355,0.411697758865
11,0.852416666667,0.333819903904,0.8216,0.413532062531
12,0.856433333333,0.32825849416,0.82275,0.409042159367
13,0.8579,0.324836245643,0.8242,0.404128739929
14,0.860116666667,0.319376517317,0.82125,0.418854655647
15,0.861755555556,0.316008601782,0.82315,0.419483505821
16,0.86345,0.311914414798,0.82165,0.423014759064
17,0.864861111111,0.310206456916,0.8226,0.416426652145
18,0.8665,0.306161011913,0.8204,0.444758965588
0,0.772344444444,0.474847221857,0.80325,0.442411703682
1,0.8035,0.424904579004,0.81125,0.416014758587
2,0.814994444444,0.405139766471,0.8145,0.405365618086
3,0.821511111111,0.392006659799,0.82185,0.396726398516
4,0.828088888889,0.380757742092,0.8243,0.392810779858
5,0.833316666667,0.371744102621,0.8239,0.389132321453
6,0.837177777778,0.364268622891,0.8195,0.393849922371
7,0.841383333333,0.356714142715,0.8251,0.397437963915
8,0.844244444444,0.351021152147,0.82365,0.391329918671
9,0.848077777778,0.344323072751,0.82435,0.392126570225
10,0.851088888889,0.338636788506,0.8256,0.398127334213
11,0.853183333333,0.334313070636,0.8256,0.406666474628
12,0.854894444444,0.330601097054,0.82655,0.395217469788
13,0.85695,0.32628280521,0.82375,0.397189605236
14,0.859094444444,0.322669128871,0.8265,0.41332253418
15,0.861216666667,0.318402605014,0.82445,0.400239802694
16,0.863744444444,0.314905459219,0.824,0.409789231586
17,0.865272222222,0.310510273849,0.8218,0.421611121511
