epoch,acc,loss,val_acc,val_loss
7,0.845966666667,0.35236673887,0.80805,0.423274116707
8,0.851694444444,0.344275056235,0.81405,0.419285162735
9,0.856422222222,0.33547786772,0.809,0.422506979942
10,0.860716666667,0.327557397832,0.80655,0.429754203033
11,0.863972222222,0.320806447151,0.80565,0.430252817345
0,0.761238888889,0.496518060917,0.79035,0.450742957306
1,0.8032,0.429776341407,0.80105,0.428639689636
2,0.815761111111,0.408002940204,0.80955,0.419467080784
3,0.824094444444,0.393450672362,0.8102,0.413523232555
4,0.830316666667,0.382835719532,0.81075,0.411849574852
5,0.835777777778,0.372354782115,0.81005,0.419767463493
6,0.840788888889,0.362126668088,0.8159,0.411407240677
7,0.84655,0.353405069886,0.8145,0.412396348572
8,0.850583333333,0.345682456319,0.81355,0.415335410404
9,0.854938888889,0.337696460968,0.809,0.414639020443
0,0.761377777778,0.495656236733,0.77355,0.48035364418
1,0.803822222222,0.429643468587,0.79845,0.436302674675
2,0.815977777778,0.407497581312,0.80435,0.425092285728
3,0.823905555556,0.392792608643,0.80465,0.425205702066
4,0.830583333333,0.380862756242,0.8093,0.417553131437
5,0.837244444444,0.370922945054,0.79885,0.439987082243
6,0.8414,0.361881823177,0.8099,0.430588263035
7,0.846561111111,0.352622436179,0.81175,0.421772956944
8,0.851638888889,0.344635155111,0.8094,0.423985619831
9,0.85505,0.336809034443,0.8077,0.430328852177
10,0.860238888889,0.328423155795,0.8069,0.428020302963
0,0.761133333333,0.496296106317,0.79145,0.451428363943
1,0.803944444444,0.429087169923,0.7989,0.436946611309
2,0.815294444444,0.407080019368,0.7924,0.44661160059
3,0.8234,0.392908917628,0.80265,0.42815978384
4,0.830766666667,0.381170367474,0.81135,0.416262690163
5,0.836522222222,0.370667945486,0.8125,0.418082745171
6,0.840944444444,0.361526959541,0.80785,0.427510681152
7,0.845666666667,0.353356592814,0.8105,0.418407321835
8,0.850188888889,0.345578457642,0.81255,0.421767072201
9,0.853605555556,0.338236666044,0.80825,0.435278638554
10,0.858327777778,0.331259902946,0.80495,0.436742783737
11,0.862633333333,0.323532031939,0.80695,0.433024665642
0,0.759966666667,0.498710218922,0.7906,0.452181046963
1,0.803783333333,0.429481081963,0.79945,0.435962238979
2,0.81645,0.407506085942,0.8046,0.4285310215
3,0.825316666667,0.392863766946,0.8044,0.433943914795
4,0.831133333333,0.380467467377,0.8095,0.426192512608
5,0.835983333333,0.370778627862,0.80355,0.433648469734
6,0.841866666667,0.36204719055,0.80915,0.428013118744
7,0.846011111111,0.353103605949,0.80605,0.437621072674
0,0.760838888889,0.497286822785,0.7861,0.458360473728
1,0.804038888889,0.429419249031,0.801,0.431416995716
2,0.815733333333,0.40764201231,0.8019,0.427655751038
3,0.823122222222,0.393405452124,0.8045,0.426285583973
4,0.829744444444,0.381297229078,0.8096,0.418144485188
5,0.83735,0.370487287384,0.8057,0.440549830246
6,0.841877777778,0.360937107478,0.8124,0.437406700325
7,0.847866666667,0.351973024755,0.81075,0.425477996969
8,0.85165,0.343827900336,0.80615,0.420943596554
9,0.855877777778,0.33629426025,0.80525,0.428295986176
